id,subtype,identifier,hardness,resistance,step_sound,light_opacity,light_level,flags
147,2,light_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
147,3,light_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
147,4,light_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
147,5,light_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
147,6,light_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
147,7,light_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
147,8,light_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
147,9,light_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
147,10,light_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
147,11,light_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
147,12,light_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
147,13,light_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
147,14,light_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
147,15,light_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
148,0,heavy_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
148,1,heavy_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
148,2,heavy_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
148,3,heavy_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
148,4,heavy_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
148,5,heavy_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
148,6,heavy_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
148,7,heavy_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
148,8,heavy_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
148,9,heavy_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
148,10,heavy_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
148,11,heavy_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
148,12,heavy_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
148,13,heavy_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
148,14,heavy_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
148,15,heavy_weighted_pressure_plate,0.5,0.5,step.wood,0,0,0
149,10,unpowered_comparator,0.0,0.0,step.wood,0,0,0
149,2,unpowered_comparator,0.0,0.0,step.wood,0,0,0
149,14,unpowered_comparator,0.0,0.0,step.wood,0,0,0
149,6,unpowered_comparator,0.0,0.0,step.wood,0,0,0
149,8,unpowered_comparator,0.0,0.0,step.wood,0,0,0
149,0,unpowered_comparator,0.0,0.0,step.wood,0,0,0
149,12,unpowered_comparator,0.0,0.0,step.wood,0,0,0
149,4,unpowered_comparator,0.0,0.0,step.wood,0,0,0
149,9,unpowered_comparator,0.0,0.0,step.wood,0,0,0
149,1,unpowered_comparator,0.0,0.0,step.wood,0,0,0
149,13,unpowered_comparator,0.0,0.0,step.wood,0,0,0
149,5,unpowered_comparator,0.0,0.0,step.wood,0,0,0
149,11,unpowered_comparator,0.0,0.0,step.wood,0,0,0
149,3,unpowered_comparator,0.0,0.0,step.wood,0,0,0
149,15,unpowered_comparator,0.0,0.0,step.wood,0,0,0
149,7,unpowered_comparator,0.0,0.0,step.wood,0,0,0
150,10,powered_comparator,0.0,0.0,step.wood,0,9,0
150,2,powered_comparator,0.0,0.0,step.wood,0,9,0
150,14,powered_comparator,0.0,0.0,step.wood,0,9,0
150,6,powered_comparator,0.0,0.0,step.wood,0,9,0
150,8,powered_comparator,0.0,0.0,step.wood,0,9,0
150,0,powered_comparator,0.0,0.0,step.wood,0,9,0
150,12,powered_comparator,0.0,0.0,step.wood,0,9,0
150,4,powered_comparator,0.0,0.0,step.wood,0,9,0
150,9,powered_comparator,0.0,0.0,step.wood,0,9,0
150,1,powered_comparator,0.0,0.0,step.wood,0,9,0
150,13,powered_comparator,0.0,0.0,step.wood,0,9,0
150,5,powered_comparator,0.0,0.0,step.wood,0,9,0
150,11,powered_comparator,0.0,0.0,step.wood,0,9,0
150,3,powered_comparator,0.0,0.0,step.wood,0,9,0
150,15,powered_comparator,0.0,0.0,step.wood,0,9,0
150,7,powered_comparator,0.0,0.0,step.wood,0,9,0
151,0,daylight_detector,0.2,0.2,step.wood,0,0,0
151,1,daylight_detector,0.2,0.2,step.wood,0,0,0
151,2,daylight_detector,0.2,0.2,step.wood,0,0,0
151,3,daylight_detector,0.2,0.2,step.wood,0,0,0
151,4,daylight_detector,0.2,0.2,step.wood,0,0,0
151,5,daylight_detector,0.2,0.2,step.wood,0,0,0
151,6,daylight_detector,0.2,0.2,step.wood,0,0,0
151,7,daylight_detector,0.2,0.2,step.wood,0,0,0
151,8,daylight_detector,0.2,0.2,step.wood,0,0,0
151,9,daylight_detector,0.2,0.2,step.wood,0,0,0
151,10,daylight_detector,0.2,0.2,step.wood,0,0,0
151,11,daylight_detector,0.2,0.2,step.wood,0,0,0
151,12,daylight_detector,0.2,0.2,step.wood,0,0,0
151,13,daylight_detector,0.2,0.2,step.wood,0,0,0
151,14,daylight_detector,0.2,0.2,step.wood,0,0,0
151,15,daylight_detector,0.2,0.2,step.wood,0,0,0
152,0,redstone_block,5.0,6.0,step.stone,255,0,0
153,0,quartz_ore,3.0,3.0,step.stone,255,0,0
154,0,hopper,3.0,4.8,step.stone,0,0,0
154,2,hopper,3.0,4.8,step.stone,0,0,0
154,3,hopper,3.0,4.8,step.stone,0,0,0
154,4,hopper,3.0,4.8,step.stone,0,0,0
154,5,hopper,3.0,4.8,step.stone,0,0,0
154,8,hopper,3.0,4.8,step.stone,0,0,0
154,10,hopper,3.0,4.8,step.stone,0,0,0
154,11,hopper,3.0,4.8,step.stone,0,0,0
154,12,hopper,3.0,4.8,step.stone,0,0,0
154,13,hopper,3.0,4.8,step.stone,0,0,0
155,0,quartz_block,0.8,0.8,step.stone,255,0,0
155,1,chiseled_quartz_block,0.8,0.8,step.stone,255,0,0
155,2,quartz_column,0.8,0.8,step.stone,255,0,0
155,3,quartz_block,0.8,0.8,step.stone,255,0,0
155,4,chiseled_quartz_block,0.8,0.8,step.stone,255,0,0
156,7,quartz_stairs,0.8,0.8,step.stone,255,0,0
156,3,quartz_stairs,0.8,0.8,step.stone,255,0,0
156,6,quartz_stairs,0.8,0.8,step.stone,255,0,0
156,2,quartz_stairs,0.8,0.8,step.stone,255,0,0
156,5,quartz_stairs,0.8,0.8,step.stone,255,0,0
156,1,quartz_stairs,0.8,0.8,step.stone,255,0,0
156,4,quartz_stairs,0.8,0.8,step.stone,255,0,0
156,0,quartz_stairs,0.8,0.8,step.stone,255,0,0
157,8,activator_rail,0.7,0.7,step.stone,0,0,0
157,9,activator_rail,0.7,0.7,step.stone,0,0,0
157,10,activator_rail,0.7,0.7,step.stone,0,0,0
157,11,activator_rail,0.7,0.7,step.stone,0,0,0
157,12,activator_rail,0.7,0.7,step.stone,0,0,0
157,13,activator_rail,0.7,0.7,step.stone,0,0,0
157,0,activator_rail,0.7,0.7,step.stone,0,0,0
157,1,activator_rail,0.7,0.7,step.stone,0,0,0
157,2,activator_rail,0.7,0.7,step.stone,0,0,0
157,3,activator_rail,0.7,0.7,step.stone,0,0,0
157,4,activator_rail,0.7,0.7,step.stone,0,0,0
157,5,activator_rail,0.7,0.7,step.stone,0,0,0
158,8,dropper,3.5,3.5,step.stone,255,0,0
158,0,dropper,3.5,3.5,step.stone,255,0,0
158,9,dropper,3.5,3.5,step.stone,255,0,0
158,1,dropper,3.5,3.5,step.stone,255,0,0
158,10,dropper,3.5,3.5,step.stone,255,0,0
158,2,dropper,3.5,3.5,step.stone,255,0,0
158,11,dropper,3.5,3.5,step.stone,255,0,0
158,3,dropper,3.5,3.5,step.stone,255,0,0
158,12,dropper,3.5,3.5,step.stone,255,0,0
158,4,dropper,3.5,3.5,step.stone,255,0,0
158,13,dropper,3.5,3.5,step.stone,255,0,0
158,5,dropper,3.5,3.5,step.stone,255,0,0
159,0,stained_hardened_clay,1.25,4.2,step.stone,255,0,0
159,1,red_stained_hardened_clay,1.25,4.2,step.stone,255,0,0
159,2,green_stained_hardened_clay,1.25,4.2,step.stone,255,0,0
159,3,brown_stained_hardened_clay,1.25,4.2,step.stone,255,0,0
159,4,blue_stained_hardened_clay,1.25,4.2,step.stone,255,0,0
159,5,purple_stained_hardened_clay,1.25,4.2,step.stone,255,0,0
159,6,cyan_stained_hardened_clay,1.25,4.2,step.stone,255,0,0
159,7,silver_stained_hardened_clay,1.25,4.2,step.stone,255,0,0
159,8,gray_stained_hardened_clay,1.25,4.2,step.stone,255,0,0
159,9,pink_stained_hardened_clay,1.25,4.2,step.stone,255,0,0
159,10,lime_stained_hardened_clay,1.25,4.2,step.stone,255,0,0
159,11,yellow_stained_hardened_clay,1.25,4.2,step.stone,255,0,0
159,12,light_blue_stained_hardened_clay,1.25,4.2,step.stone,255,0,0
159,13,magenta_stained_hardened_clay,1.25,4.2,step.stone,255,0,0
159,14,orange_stained_hardened_clay,1.25,4.2,step.stone,255,0,0
159,15,white_stained_hardened_clay,1.25,4.2,step.stone,255,0,0
160,0,stained_glass_pane,0.3,0.3,step.stone,0,0,0
160,1,red_stained_glass_pane,0.3,0.3,step.stone,0,0,0
160,2,green_stained_glass_pane,0.3,0.3,step.stone,0,0,0
160,3,brown_stained_glass_pane,0.3,0.3,step.stone,0,0,0
160,4,blue_stained_glass_pane,0.3,0.3,step.stone,0,0,0
160,5,purple_stained_glass_pane,0.3,0.3,step.stone,0,0,0
160,6,cyan_stained_glass_pane,0.3,0.3,step.stone,0,0,0
160,7,silver_stained_glass_pane,0.3,0.3,step.stone,0,0,0
160,8,gray_stained_glass_pane,0.3,0.3,step.stone,0,0,0
160,9,pink_stained_glass_pane,0.3,0.3,step.stone,0,0,0
160,10,lime_stained_glass_pane,0.3,0.3,step.stone,0,0,0
160,11,yellow_stained_glass_pane,0.3,0.3,step.stone,0,0,0
160,12,light_blue_stained_glass_pane,0.3,0.3,step.stone,0,0,0
160,13,magenta_stained_glass_pane,0.3,0.3,step.stone,0,0,0
160,14,orange_stained_glass_pane,0.3,0.3,step.stone,0,0,0
160,15,white_stained_glass_pane,0.3,0.3,step.stone,0,0,0
161,8,acacia_leaves,0.2,0.2,step.grass,1,0,0
161,9,dark_oak_leaves,0.2,0.2,step.grass,1,0,0
161,12,acacia_leaves,0.2,0.2,step.grass,1,0,0
161,13,dark_oak_leaves,0.2,0.2,step.grass,1,0,0
161,0,leaves2,0.2,0.2,step.grass,1,0,0
161,1,dark_oak_leaves,0.2,0.2,step.grass,1,0,0
161,4,acacia_leaves,0.2,0.2,step.grass,1,0,0
161,5,dark_oak_leaves,0.2,0.2,step.grass,1,0,0
162,4,acacia_log,2.0,2.0,step.wood,255,0,0
162,5,dark_oak_log,2.0,2.0,step.wood,255,0,0
162,0,log2,2.0,2.0,step.wood,255,0,0
162,1,dark_oak_log,2.0,2.0,step.wood,255,0,0
162,8,acacia_log,2.0,2.0,step.wood,255,0,0
162,9,dark_oak_log,2.0,2.0,step.wood,255,0,0
162,12,acacia_log,2.0,2.0,step.wood,255,0,0
162,13,dark_oak_log,2.0,2.0,step.wood,255,0,0
163,7,acacia_stairs,2.0,3.0,step.wood,255,0,0
163,3,acacia_stairs,2.0,3.0,step.wood,255,0,0
163,6,acacia_stairs,2.0,3.0,step.wood,255,0,0
163,2,acacia_stairs,2.0,3.0,step.wood,255,0,0
163,5,acacia_stairs,2.0,3.0,step.wood,255,0,0
163,1,acacia_stairs,2.0,3.0,step.wood,255,0,0
163,4,acacia_stairs,2.0,3.0,step.wood,255,0,0
163,0,acacia_stairs,2.0,3.0,step.wood,255,0,0
164,7,dark_oak_stairs,2.0,3.0,step.wood,255,0,0
164,3,dark_oak_stairs,2.0,3.0,step.wood,255,0,0
164,6,dark_oak_stairs,2.0,3.0,step.wood,255,0,0
164,2,dark_oak_stairs,2.0,3.0,step.wood,255,0,0
164,5,dark_oak_stairs,2.0,3.0,step.wood,255,0,0
164,1,dark_oak_stairs,2.0,3.0,step.wood,255,0,0
164,4,dark_oak_stairs,2.0,3.0,step.wood,255,0,0
164,0,dark_oak_stairs,2.0,3.0,step.wood,255,0,0
165,0,slime,0.0,0.0,mob.slime.small,0,0,0
166,0,barrier,-1.0,3600000.8,step.stone,0,0,0
167,12,iron_trapdoor,5.0,5.0,step.stone,0,0,0
167,8,iron_trapdoor,5.0,5.0,step.stone,0,0,0
167,4,iron_trapdoor,5.0,5.0,step.stone,0,0,0
167,0,iron_trapdoor,5.0,5.0,step.stone,0,0,0
167,13,iron_trapdoor,5.0,5.0,step.stone,0,0,0
167,9,iron_trapdoor,5.0,5.0,step.stone,0,0,0
167,5,iron_trapdoor,5.0,5.0,step.stone,0,0,0
167,1,iron_trapdoor,5.0,5.0,step.stone,0,0,0
167,14,iron_trapdoor,5.0,5.0,step.stone,0,0,0
167,10,iron_trapdoor,5.0,5.0,step.stone,0,0,0
167,6,iron_trapdoor,5.0,5.0,step.stone,0,0,0
167,2,iron_trapdoor,5.0,5.0,step.stone,0,0,0
167,15,iron_trapdoor,5.0,5.0,step.stone,0,0,0
167,11,iron_trapdoor,5.0,5.0,step.stone,0,0,0
167,7,iron_trapdoor,5.0,5.0,step.stone,0,0,0
167,3,iron_trapdoor,5.0,5.0,step.stone,0,0,0
168,0,prismarine,1.5,6.0,step.stone,255,0,0
168,1,prismarine_bricks,1.5,6.0,step.stone,255,0,0
168,2,dark_prismarine,1.5,6.0,step.stone,255,0,0
169,0,sea_lantern,0.3,0.3,step.stone,255,15,0
170,4,hay_block,0.5,0.5,step.grass,255,0,0
170,0,hay_block,0.5,0.5,step.grass,255,0,0
170,8,hay_block,0.5,0.5,step.grass,255,0,0
171,0,carpet,0.1,0.1,step.cloth,0,0,0
171,1,red_carpet,0.1,0.1,step.cloth,0,0,0
171,2,green_carpet,0.1,0.1,step.cloth,0,0,0
171,3,brown_carpet,0.1,0.1,step.cloth,0,0,0
171,4,blue_carpet,0.1,0.1,step.cloth,0,0,0
171,5,purple_carpet,0.1,0.1,step.cloth,0,0,0
171,6,cyan_carpet,0.1,0.1,step.cloth,0,0,0
171,7,silver_carpet,0.1,0.1,step.cloth,0,0,0
171,8,gray_carpet,0.1,0.1,step.cloth,0,0,0
171,9,pink_carpet,0.1,0.1,step.cloth,0,0,0
171,10,lime_carpet,0.1,0.1,step.cloth,0,0,0
171,11,yellow_carpet,0.1,0.1,step.cloth,0,0,0
171,12,light_blue_carpet,0.1,0.1,step.cloth,0,0,0
171,13,magenta_carpet,0.1,0.1,step.cloth,0,0,0
171,14,orange_carpet,0.1,0.1,step.cloth,0,0,0
171,15,white_carpet,0.1,0.1,step.cloth,0,0,0
172,0,hardened_clay,1.25,4.2,step.stone,255,0,0
173,0,coal_block,5.0,6.0,step.stone,255,0,0
174,0,packed_ice,0.5,0.5,step.stone,255,0,0
175,10,double_rose,0.0,0.0,step.grass,0,0,0
175,0,double_plant,0.0,0.0,step.grass,0,0,0
175,1,syringa,0.0,0.0,step.grass,0,0,0
175,2,double_grass,0.0,0.0,step.grass,0,0,0
175,3,double_fern,0.0,0.0,step.grass,0,0,0
175,4,double_rose,0.0,0.0,step.grass,0,0,0
175,5,paeonia,0.0,0.0,step.grass,0,0,0
175,8,double_grass,0.0,0.0,step.grass,0,0,0
175,9,double_fern,0.0,0.0,step.grass,0,0,0
175,11,paeonia,0.0,0.0,step.grass,0,0,0
176,0,standing_banner,1.0,1.0,step.wood,0,0,0
176,1,standing_banner,1.0,1.0,step.wood,0,0,0
176,2,standing_banner,1.0,1.0,step.wood,0,0,0
176,3,standing_banner,1.0,1.0,step.wood,0,0,0
176,4,standing_banner,1.0,1.0,step.wood,0,0,0
176,5,standing_banner,1.0,1.0,step.wood,0,0,0
176,6,standing_banner,1.0,1.0,step.wood,0,0,0
176,7,standing_banner,1.0,1.0,step.wood,0,0,0
176,8,standing_banner,1.0,1.0,step.wood,0,0,0
176,9,standing_banner,1.0,1.0,step.wood,0,0,0
176,10,standing_banner,1.0,1.0,step.wood,0,0,0
176,11,standing_banner,1.0,1.0,step.wood,0,0,0
176,12,standing_banner,1.0,1.0,step.wood,0,0,0
176,13,standing_banner,1.0,1.0,step.wood,0,0,0
176,14,standing_banner,1.0,1.0,step.wood,0,0,0
176,15,standing_banner,1.0,1.0,step.wood,0,0,0
177,2,wall_banner,1.0,1.0,step.wood,0,0,0
177,3,wall_banner,1.0,1.0,step.wood,0,0,0
177,4,wall_banner,1.0,1.0,step.wood,0,0,0
177,5,wall_banner,1.0,1.0,step.wood,0,0,0
178,0,daylight_detector_inverted,0.2,0.2,step.wood,0,0,0
178,1,daylight_detector_inverted,0.2,0.2,step.wood,0,0,0
178,2,daylight_detector_inverted,0.2,0.2,step.wood,0,0,0
178,3,daylight_detector_inverted,0.2,0.2,step.wood,0,0,0
178,4,daylight_detector_inverted,0.2,0.2,step.wood,0,0,0
178,5,daylight_detector_inverted,0.2,0.2,step.wood,0,0,0
178,6,daylight_detector_inverted,0.2,0.2,step.wood,0,0,0
178,7,daylight_detector_inverted,0.2,0.2,step.wood,0,0,0
178,8,daylight_detector_inverted,0.2,0.2,step.wood,0,0,0
178,9,daylight_detector_inverted,0.2,0.2,step.wood,0,0,0
178,10,daylight_detector_inverted,0.2,0.2,step.wood,0,0,0
178,11,daylight_detector_inverted,0.2,0.2,step.wood,0,0,0
178,12,daylight_detector_inverted,0.2,0.2,step.wood,0,0,0
178,13,daylight_detector_inverted,0.2,0.2,step.wood,0,0,0
178,14,daylight_detector_inverted,0.2,0.2,step.wood,0,0,0
178,15,daylight_detector_inverted,0.2,0.2,step.wood,0,0,0
179,0,red_sandstone,0.8,0.8,step.stone,255,0,0
179,1,chiseled_red_sandstone,0.8,0.8,step.stone,255,0,0
179,2,smooth_red_sandstone,0.8,0.8,step.stone,255,0,0
180,7,red_sandstone_stairs,0.8,0.8,step.stone,255,0,0
180,3,red_sandstone_stairs,0.8,0.8,step.stone,255,0,0
180,6,red_sandstone_stairs,0.8,0.8,step.stone,255,0,0
180,2,red_sandstone_stairs,0.8,0.8,step.stone,255,0,0
180,5,red_sandstone_stairs,0.8,0.8,step.stone,255,0,0
180,1,red_sandstone_stairs,0.8,0.8,step.stone,255,0,0
180,4,red_sandstone_stairs,0.8,0.8,step.stone,255,0,0
180,0,red_sandstone_stairs,0.8,0.8,step.stone,255,0,0
181,8,double_stone_slab2,2.0,6.0,step.stone,255,0,0
181,0,double_stone_slab2,2.0,6.0,step.stone,255,0,0
182,8,red_sandstone_slab,2.0,6.0,step.stone,255,0,0
182,0,stone_slab2,2.0,6.0,step.stone,255,0,0
183,14,spruce_fence_gate,2.0,3.0,step.wood,0,0,0
183,6,spruce_fence_gate,2.0,3.0,step.wood,0,0,0
183,10,spruce_fence_gate,2.0,3.0,step.wood,0,0,0
183,2,spruce_fence_gate,2.0,3.0,step.wood,0,0,0
183,12,spruce_fence_gate,2.0,3.0,step.wood,0,0,0
183,4,spruce_fence_gate,2.0,3.0,step.wood,0,0,0
183,8,spruce_fence_gate,2.0,3.0,step.wood,0,0,0
183,0,spruce_fence_gate,2.0,3.0,step.wood,0,0,0
183,13,spruce_fence_gate,2.0,3.0,step.wood,0,0,0
183,5,spruce_fence_gate,2.0,3.0,step.wood,0,0,0
183,9,spruce_fence_gate,2.0,3.0,step.wood,0,0,0
183,1,spruce_fence_gate,2.0,3.0,step.wood,0,0,0
183,15,spruce_fence_gate,2.0,3.0,step.wood,0,0,0
183,7,spruce_fence_gate,2.0,3.0,step.wood,0,0,0
183,11,spruce_fence_gate,2.0,3.0,step.wood,0,0,0
183,3,spruce_fence_gate,2.0,3.0,step.wood,0,0,0
184,14,birch_fence_gate,2.0,3.0,step.wood,0,0,0
184,6,birch_fence_gate,2.0,3.0,step.wood,0,0,0
184,10,birch_fence_gate,2.0,3.0,step.wood,0,0,0
184,2,birch_fence_gate,2.0,3.0,step.wood,0,0,0
184,12,birch_fence_gate,2.0,3.0,step.wood,0,0,0
184,4,birch_fence_gate,2.0,3.0,step.wood,0,0,0
184,8,birch_fence_gate,2.0,3.0,step.wood,0,0,0
184,0,birch_fence_gate,2.0,3.0,step.wood,0,0,0
184,13,birch_fence_gate,2.0,3.0,step.wood,0,0,0
184,5,birch_fence_gate,2.0,3.0,step.wood,0,0,0
184,9,birch_fence_gate,2.0,3.0,step.wood,0,0,0
184,1,birch_fence_gate,2.0,3.0,step.wood,0,0,0
184,15,birch_fence_gate,2.0,3.0,step.wood,0,0,0
184,7,birch_fence_gate,2.0,3.0,step.wood,0,0,0
184,11,birch_fence_gate,2.0,3.0,step.wood,0,0,0
184,3,birch_fence_gate,2.0,3.0,step.wood,0,0,0
185,14,jungle_fence_gate,2.0,3.0,step.wood,0,0,0
185,6,jungle_fence_gate,2.0,3.0,step.wood,0,0,0
185,10,jungle_fence_gate,2.0,3.0,step.wood,0,0,0
185,2,jungle_fence_gate,2.0,3.0,step.wood,0,0,0
185,12,jungle_fence_gate,2.0,3.0,step.wood,0,0,0
185,4,jungle_fence_gate,2.0,3.0,step.wood,0,0,0
185,8,jungle_fence_gate,2.0,3.0,step.wood,0,0,0
185,0,jungle_fence_gate,2.0,3.0,step.wood,0,0,0
185,13,jungle_fence_gate,2.0,3.0,step.wood,0,0,0
185,5,jungle_fence_gate,2.0,3.0,step.wood,0,0,0
185,9,jungle_fence_gate,2.0,3.0,step.wood,0,0,0
185,1,jungle_fence_gate,2.0,3.0,step.wood,0,0,0
185,15,jungle_fence_gate,2.0,3.0,step.wood,0,0,0
185,7,jungle_fence_gate,2.0,3.0,step.wood,0,0,0
185,11,jungle_fence_gate,2.0,3.0,step.wood,0,0,0
185,3,jungle_fence_gate,2.0,3.0,step.wood,0,0,0
186,14,dark_oak_fence_gate,2.0,3.0,step.wood,0,0,0
186,6,dark_oak_fence_gate,2.0,3.0,step.wood,0,0,0
186,10,dark_oak_fence_gate,2.0,3.0,step.wood,0,0,0
186,2,dark_oak_fence_gate,2.0,3.0,step.wood,0,0,0
186,12,dark_oak_fence_gate,2.0,3.0,step.wood,0,0,0
186,4,dark_oak_fence_gate,2.0,3.0,step.wood,0,0,0
186,8,dark_oak_fence_gate,2.0,3.0,step.wood,0,0,0
186,0,dark_oak_fence_gate,2.0,3.0,step.wood,0,0,0
186,13,dark_oak_fence_gate,2.0,3.0,step.wood,0,0,0
186,5,dark_oak_fence_gate,2.0,3.0,step.wood,0,0,0
186,9,dark_oak_fence_gate,2.0,3.0,step.wood,0,0,0
186,1,dark_oak_fence_gate,2.0,3.0,step.wood,0,0,0
186,15,dark_oak_fence_gate,2.0,3.0,step.wood,0,0,0
186,7,dark_oak_fence_gate,2.0,3.0,step.wood,0,0,0
186,11,dark_oak_fence_gate,2.0,3.0,step.wood,0,0,0
186,3,dark_oak_fence_gate,2.0,3.0,step.wood,0,0,0
187,14,acacia_fence_gate,2.0,3.0,step.wood,0,0,0
187,6,acacia_fence_gate,2.0,3.0,step.wood,0,0,0
187,10,acacia_fence_gate,2.0,3.0,step.wood,0,0,0
187,2,acacia_fence_gate,2.0,3.0,step.wood,0,0,0
187,12,acacia_fence_gate,2.0,3.0,step.wood,0,0,0
187,4,acacia_fence_gate,2.0,3.0,step.wood,0,0,0
187,8,acacia_fence_gate,2.0,3.0,step.wood,0,0,0
187,0,acacia_fence_gate,2.0,3.0,step.wood,0,0,0
187,13,acacia_fence_gate,2.0,3.0,step.wood,0,0,0
187,5,acacia_fence_gate,2.0,3.0,step.wood,0,0,0
187,9,acacia_fence_gate,2.0,3.0,step.wood,0,0,0
187,1,acacia_fence_gate,2.0,3.0,step.wood,0,0,0
187,15,acacia_fence_gate,2.0,3.0,step.wood,0,0,0
187,7,acacia_fence_gate,2.0,3.0,step.wood,0,0,0
187,11,acacia_fence_gate,2.0,3.0,step.wood,0,0,0
187,3,acacia_fence_gate,2.0,3.0,step.wood,0,0,0
188,0,spruce_fence,2.0,3.0,step.wood,0,0,0
189,0,birch_fence,2.0,3.0,step.wood,0,0,0
190,0,jungle_fence,2.0,3.0,step.wood,0,0,0
191,0,dark_oak_fence,2.0,3.0,step.wood,0,0,0
192,0,acacia_fence,2.0,3.0,step.wood,0,0,0
193,10,spruce_door,3.0,3.0,step.wood,0,0,0
193,8,spruce_door,3.0,3.0,step.wood,0,0,0
193,11,spruce_door,3.0,3.0,step.wood,0,0,0
193,9,spruce_door,3.0,3.0,step.wood,0,0,0
193,7,spruce_door,3.0,3.0,step.wood,0,0,0
193,3,spruce_door,3.0,3.0,step.wood,0,0,0
193,5,spruce_door,3.0,3.0,step.wood,0,0,0
193,1,spruce_door,3.0,3.0,step.wood,0,0,0
193,6,spruce_door,3.0,3.0,step.wood,0,0,0
193,2,spruce_door,3.0,3.0,step.wood,0,0,0
193,4,spruce_door,3.0,3.0,step.wood,0,0,0
193,0,spruce_door,3.0,3.0,step.wood,0,0,0
194,10,birch_door,3.0,3.0,step.wood,0,0,0
194,8,birch_door,3.0,3.0,step.wood,0,0,0
194,11,birch_door,3.0,3.0,step.wood,0,0,0
194,9,birch_door,3.0,3.0,step.wood,0,0,0
194,7,birch_door,3.0,3.0,step.wood,0,0,0
194,3,birch_door,3.0,3.0,step.wood,0,0,0
194,5,birch_door,3.0,3.0,step.wood,0,0,0
194,1,birch_door,3.0,3.0,step.wood,0,0,0
194,6,birch_door,3.0,3.0,step.wood,0,0,0
194,2,birch_door,3.0,3.0,step.wood,0,0,0
194,4,birch_door,3.0,3.0,step.wood,0,0,0
194,0,birch_door,3.0,3.0,step.wood,0,0,0
195,10,jungle_door,3.0,3.0,step.wood,0,0,0
195,8,jungle_door,3.0,3.0,step.wood,0,0,0
195,11,jungle_door,3.0,3.0,step.wood,0,0,0
195,9,jungle_door,3.0,3.0,step.wood,0,0,0
195,7,jungle_door,3.0,3.0,step.wood,0,0,0
195,3,jungle_door,3.0,3.0,step.wood,0,0,0
195,5,jungle_door,3.0,3.0,step.wood,0,0,0
195,1,jungle_door,3.0,3.0,step.wood,0,0,0
195,6,jungle_door,3.0,3.0,step.wood,0,0,0
195,2,jungle_door,3.0,3.0,step.wood,0,0,0
195,4,jungle_door,3.0,3.0,step.wood,0,0,0
195,0,jungle_door,3.0,3.0,step.wood,0,0,0
196,10,acacia_door,3.0,3.0,step.wood,0,0,0
196,8,acacia_door,3.0,3.0,step.wood,0,0,0
196,11,acacia_door,3.0,3.0,step.wood,0,0,0
196,9,acacia_door,3.0,3.0,step.wood,0,0,0
196,7,acacia_door,3.0,3.0,step.wood,0,0,0
196,3,acacia_door,3.0,3.0,step.wood,0,0,0
196,5,acacia_door,3.0,3.0,step.wood,0,0,0
196,1,acacia_door,3.0,3.0,step.wood,0,0,0
196,6,acacia_door,3.0,3.0,step.wood,0,0,0
196,2,acacia_door,3.0,3.0,step.wood,0,0,0
196,4,acacia_door,3.0,3.0,step.wood,0,0,0
196,0,acacia_door,3.0,3.0,step.wood,0,0,0
197,10,dark_oak_door,3.0,3.0,step.wood,0,0,0
197,8,dark_oak_door,3.0,3.0,step.wood,0,0,0
197,11,dark_oak_door,3.0,3.0,step.wood,0,0,0
197,9,dark_oak_door,3.0,3.0,step.wood,0,0,0
197,7,dark_oak_door,3.0,3.0,step.wood,0,0,0
197,3,dark_oak_door,3.0,3.0,step.wood,0,0,0
197,5,dark_oak_door,3.0,3.0,step.wood,0,0,0
197,1,dark_oak_door,3.0,3.0,step.wood,0,0,0
197,6,dark_oak_door,3.0,3.0,step.wood,0,0,0
197,2,dark_oak_door,3.0,3.0,step.wood,0,0,0
197,4,dark_oak_door,3.0,3.0,step.wood,0,0,0
197,0,dark_oak_door,3.0,3.0,step.wood,0,0,0
